Pic_id,Text,Unnamed: 2,Target,Source,SentimentCategory
1974.jpg,"Dear Subaru,

“I was driving up I-80 when an earthquake occurred. A four-foot boulder came down the hillside and I collided with it going around 60 mph. I am lucky to be alive because I was lucky enough to buy a Subaru.” – Robert P., Reno, NV.  
Love. It’s what makes a Subaru, a Subaru.

SUBARU

Tell your story at subaru.com/dearsubaru",0,,,1
1975.jpg,stick to what you know. we do..all wheel drive. all real value. alwheel drive liberty 2.51 driveaway. now including aeplitrstion sanp duty ctp inurance. qutback 2.5i lunury editionnow with over 3.000ur of extra luuury value.,1,A,mountain,0
1976.jpg,subaru brz prologue. boxer sports car architecture. the 64th frankfurt motor show.,0,,,0
1977.jpg,"Horizontally Opposed Engine + AWD
SUBARU
Screeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeech!",0,,,1
1978.jpg,"Pa, Ma, one day the real thing will be yours.
It's time to thank your parents in the grandest of ways.  
From 0.88% interest rate, fulfil that pledge today.  
- FROM 0.88% INTEREST RATE  
- FREE UPGRADE TO STI AEROKIT  
- 5 YEARS FREE MAINTENANCE

",0,,,1
1979.jpg,steve curney. this may be the only place he still.,0,,,1
1980.jpg,"THINX  
UNDERWEAR FOR WOMEN WITH PERIODS  ",1,grapefruit,female genital organs,1
1981.jpg,"StreetEasy.com | Download the App. Text STRETEASY to 41411

Location: Manhattan + English Degree = Guarantors Accepted

FIND YOUR FORMULA

StreetEasy  
NYC Apartments  Search",0,,,0
1982.jpg,atomic energy lab. gilbert nuclear physics. gilberthall of science.,0,,,1
1983.jpg,"THIS SIDE UP FAMILY.org™  
LUCKY DUCK    
5th ANNUAL  
Duck Race  
And FREE Family Splash Fest!

Saturday July 23, 2016  
6:45–9pm  
Tom Muehlenbeck Recreation Center, Plano",0,,,1
1984.jpg,shred waves not tennis shoes. dog tested. dog approved.,1,dog,people,1
1985.jpg,Brixton | TROY ELMORE  ,0,,,1
1986.jpg,"Find your beach.
Corona Extra
The Finest Beer",0,,,0
1987.jpg,"SpeedMeUp (Beta)  
Adblock for iPad  
Faster and ad-free iPad  
Easy setup  
FAQ  
Contact
iPad：Before  
iPad：After 
Faster and ad-free iPad",0,,,1
1988.jpg,surf hearts. stop. surfing. magazing.,0,,,1
1989.jpg,"SMART Buddy

t.g.i. free-day!  
FREE MOBILE INTERNET THIS FRIDAY!

LET’S TWEET, POKE, POST, PLURK, SURF,  
GOOGLE, YAHOO!, UZZAP, GMAIL, B.B.M. AND MORE!  
NO CATCH. NO STRINGS ATTACHED.  
JUST GRAB YOUR PHONE AND GET SURFING!

facebook  
For more info, visit us on facebook.com/SmartCommunications

Also available on Talk ‘N Text, SMART Gold and Infinity.

LET’S PLAY!",1,,,1
1990.jpg,"Time kicking snow: 3.7 seconds
This is my time
swatch",0,,,1
1991.jpg,fall collection. swatch. expressions,1,face,words,1
1992.jpg,shake the world.,1,wrestler,ballerinas,1
1993.jpg,"LET IT SHINE  
SPRING - SUMMER COLLECTION 2014",1,dancer,people,1
1994.jpg,"SKIN  
swatch",1,watch,SKIN,1
1995.jpg,"cabaret voltaire
SPIEGELGASSE
ZÜRICH",0,,,1
1996.jpg,"PANTONE®  
361 C  
There can only be one.",0,,,1
1997.jpg,"ARMITRON® FASHION FOR FALL!
Fashions from Fiorucci, Available at better stores nationwide. Armitron watches available at better department stores nationwide. Armitron is a registered trademark of E. Gluck Trading Company, Inc. Suggested retail prices $15 to $45.",0,,,1
1998.jpg,"MR. JONES     MR. SMITH  
TOMMY LEE JONES     WILL SMITH  
MIB  
MEN IN BLACK",0,,,0
1999.jpg,delight. its all in the details. boise beyond whats expected. when it comes to delighting our customers no job is too small. thats why were always exploring new ways to manufacture deliver and support our worldclass office solutions.from paper designed specifically for the newest imaging technology to packaging that can actually make your office more productive we make it a point to make sure you get the best.to learn more about our products contackyour boise paper distributor or visit wwww.boisepaper.com.,1,sheep,argyle,1
2000.jpg,falta de mar,1,goldfish,bag,1
2001.jpg,look at that stretch that fit wowie...ive got legs.. i got that stretich that ft and these legs at the teggs boutique. es super stretch pantyhose super stretch out ano super stretch back to ft my legs exactly look at iy knees. .no more bagging.look at my ankles. omore wrinkles. hey. look1leggs regular panythose 1.39 les qeansize and sheer from tummy to toes pantyhose 1.4 avaiable in lots of leggy shades athe le99s botiqulve got legsnow you can have legs becauseour leggs fit your legs.,1,shirt,pantyhose,1
2002.jpg,"With Hu Jia in 2008
Impossible is Nothing",1,people,diving,1
2003.jpg,all you need to get them back to school.,1,children,fish,1
2004.jpg,"44th Annual Swimming Gala

Date : Sunday, July 13  
Venue : Keppel Club Swimming Pool  
Time : 2.00pm

Registration Closing Date : Friday, July 3

For more information please call Raziman at 6933 9497 or email raziman@keppelclub.com.sg",0,,,0
2005.jpg,"ARHAUS
FURNISHING A BETTER WORLD",1,painted,actual,1
2006.jpg,"This is a fire-eater's final exam... Volcano Taco. Think outside the bun. Crisp corn tortilla filled with seasoned minced chicken, lettuce, cheese, and our signature hot lava sauce.",1,taco,fire,0
2007.jpg,"Now that you have acquired the ""power"" my son, you must swear to me by the sacred sword of Jovan, that you will use the power only for good... never for evil.

Jovan Sex Appeal For Men.  
There’s one kind of man who can get away with wearing a fragrance.  
That’s the man who wears Sex Appeal.  
Because it’s not a fragrance.  
It’s a Jovan.  
Jovan Sex Appeal.  
Now you don’t have to be born with it.

Jōvan Sex Appeal Aftershave / Cologne for Men.",0,,,0
2008.jpg,"Milk rules.

Kids should drink their milk. Kids shouldn’t drink my milk. Tough love? You need it when raising children.  
You also need milk. Its nine essential nutrients keep them going while giving you the energy to keep up.

got milk?",0,,,1
2009.jpg,google. how to escape a grizzly fast internet access when and where you need.,0,,,0
2010.jpg,savingthe human race can be very entertaining. defcon5 the authentic sdi simulation. enemy launch detected alpha zulu 1343.expect violation us airspace 1409.you are at the controls of americas star wars spacebased missile defense system.defcon 5 is an authentic simulation of our strategic defense initiativeyour computer is in command of a network of orbiting visual reconnaissance satellites and an awesome arsenal of sophisticated spacebased weapons. the fate of the worlds in your hands. you make the splitsecond decisions necessary to detect. interceptand destroy incoming enemy warheads.using realistic military commands you control 9 separate weapon systems including orbiting.lasers neutral particle beam emitters electroamagnetic launchers and nuclearpulsedcxrays. were at defcon 5 and counting. impact4is imminent. will you destroy the missiles in time to save the human race,0,,,1
2011.jpg,bvlgari.,0,,,1
2012.jpg,life is better lived together. the all new world.,1,vehicle,ribbon,0
2013.jpg,"The roads are underfunded by $450 billion.  
With the right car, you may never notice.

The highly intelligent new Audi A6 is here.  
And like a moment too soon. After all, the roads aren’t getting any smarter. That’s why we engineered the new Audi A6 to be more advanced, with features like the Audi quattro® all-wheel drive system and Google Earth™ navigation. So you’ll be able to effortlessly take on everything from your average day to the end of the world. Which also lets you take the smart way around things like traffic jams, detours and potholes – without the usual side effects of road maintenance budgets. We’re on a mission to outsmart the road, and engineering the Audi A6 is just the first step. Learn more at audiusa.com/a6.

The road is now an intelligent place.",0,,,1
2014.jpg,"THE U Department of Theatre presents
ROMEO & JULIET
By William Shakespeare | Directed by Sarah Shippobotham
February 20–March 2, 2014
STUDIO 115
Tickets: www.kingtix.com | 801-581-7100
Info: www.theatre.utah.edu
Free admission for U of U students",0,,,0
2015.jpg,"free yogurt for mom

Free Yogurt (up to 6oz). See store for details.

on mother's day",0,,,0
2016.jpg,"ABSOLUT  
country of Sweden  
VODKA  
IMPORTED",0,,,0
2017.jpg,need a sports bra. nod wink.,0,,,1
2018.jpg,turned pro at 15. world class at 16.ranked no. 4 at 19. at 20 no. 1 with a 2008 french open win. stunning. on and off the court.rolex. live for greatness.,0,,,1
2019.jpg,"Would good friends really go at it this hard just for a beer? Well, consider... they're playing for Michelob Light, a rich, smooth taste you can compare to any beer you like.",0,,,1
2020.jpg,graphene.novak marias new rackets from head.,0,,,1
2021.jpg,"Make a Clean Getaway.  
At Tesla Motors, we're as worried about the environment as you are.  
That means producing a zero-emission, petrol-free automobile.  

Our powerful Model S employs automotive-grade lithium-ion batteries arranged for optimum energy density, thermal management, and safety.  

With a range of 300 miles and a top speed of 125 mph, we've created a sleek, fast car without forfeiting our responsibility to green ideals.  

Make your escape without leaving a trace.  

Pure. Power.",0,,,0
2022.jpg,step counting mpgs. you dont need to compare the fuel economies of cars anymore.because this car doesnt run on sasoline. its completely electric.the tesla model s can get up to 300 miles per charge putting those fuelefficient cars to shame. why are you still counting teslamotors.,1,curved,numbers,1
2023.jpg,"Maze Craze!  
Help George find his way to fabulous Las Vegas.

You've just experienced how easy it is to find the trip you're looking for at Orbitz.com.

ORBITZ  
AND GO!",0,,,1
2024.jpg,"YOUR POST-WORKOUT ROUTINE  
THE BODY SHOP  
ARBER HAIR & BODY WASH  
3-in-1 cleanser, shampoo, and skin conditioner with sensual Arber fragrance.  
ARBER GEL DOUCHE CORPS & CHEVEUX  
Something for all your manly needs. Now introducing hair, face, and body kits just for men. Go ahead and (PLEASE) help yourself at the BodyShop.com/FORMEN or download the FOR MEN app. More than just your body will thank you.",0,,,0
2025.jpg,butter up change the world. new. the body shop.,1,globe,cosmetic,1
2026.jpg,"BLACK FRIDAY  
2014 LIMITED EDITION TOTE

ONLY $30  
WITH $30 PURCHASE  

$125 VALUE

YOU’RE A LASH BATTING  
BLUSH BLENDING  
COLOUR POPPING  
SELFIE GETTING   
9 CUSTOMER FAVORITES    
THE BODY SHOP.",0,,,1
2027.jpg,this is an advertisement. we could have used it to give you a a coupon a sachet of something or maybe a perfume sample. but we didnt. tear out the card above and plant it.,0,,,0
2028.jpg,stocking stuffers. perfect at 15 and under. pick up a little something theyll love. forbeauty addicts. for secret santa.,0,,,0
2029.jpg,absolut deadline.,1,glass,glass,0
2030.jpg,help us give toy. this christmas discover.,1,photo,ornament,1
2031.jpg,what it was like going up in a spitfires. lt was dawn when i climbed into the spitfires cockpit behind the leathercovered steering wheel and fired up the engine.1 was going to make the run from san diego to sausalito and the entire machine seemed alive with anticipation.as the sun crept over the horizon we took off. right away . the feeling of controlof driving the car instead of being driven by itwas fantostic.all in all the triumph spifire mk iwith its racingype rack and pinion steering independent fourwheel springing front diso brakes competitionproved engine and fourfonwardspeed gearboxmade the 500mile mission seem an enormous sport. triumph spitfire mk iii. veteran of many an encounter.never before in the history driving has so much been enjoyed for so little.under 2500 at port of entry cs i recall.,1,car,airplane,1
2032.jpg,susan bordo. unbearable weight. feminism western culture and the body. new preface by the author.,0,,,1
2033.jpg,,1,person,circuit,1
2034.jpg,in a previous life it quenched your thirst.the new earthkeepers boot made with recycled materials.timberiand.our objective was to launch timberiands new earthkeppers boot and demonstrate the recycled nature of its construction.the aim was to create a visual shorthand to demonstrate that timberiand uses recycled materials in the construction of the earthkeepers boots.this led to the construction of a 3d boot model.made up of 3000 plastic bottles.this was photographed and displayed in timberiand stores nationwide.the execution does not just show the materials that go into the bootbut also helps demonstrate the scale of the waste problem the world faces and the need to recycle.,1,shoe,plastic,1
2035.jpg,leave a better impression.timberland.earthkeepers.handsome.waterproof.recycled sustainable materials.,1,shoe,sand,1
2036.jpg,timberland.,0,,,1
2037.jpg,"YOU. ME. YOUR DVR.
Time Warner Cable
Enjoy Better
CONAN
TBS
very funny
Learn what the TWC TV™ app can do for you at the Time Warner Cable store. Lower level near the food court.",0,,,0
2038.jpg,food network.hd.hungry for more free hdtime warner cable.,1,television,hamburger,1
2039.jpg,"Why is SpongeBob crying?

TIME WARNER CABLE IS TAKING HIM OFF THE AIR TONIGHT!  
Along with 19 of your favorite channels!

CALL 1-212-358-0900 NOW!

Demand that Time Warner Cable keep Nickelodeon and your other favorite channels on your TV!

© 2008 Viacom International Inc. All Rights Reserved.
",0,,,1
