Pic_id,Text,MetaphorOccurrence,Target,Source,SentimentCategory
2280.jpg,"节约用电 从我做起
节约每一度电
让节约
无处不在
举手之劳，就为公司的经营做出自己的贡献。何况节约是美德、是义务！请不要嫌弃这些“小事”，不要说它们微不足道，日积月累不容忽视。请记住：“公司兴旺，责任在我。”今天我们在力所能及的范围内为公司节约一分成本，明天，那将是我们公司“战胜对手”的一颗子弹！",0,,,1
2281.jpg,节能减排，低碳和谐节约能源，减少碳排放量,1,文明,中国结,1
2282.jpg,"世界勤俭日勤俭节约精神
一粥一饭，当思来处不易；
半丝半缕，恒念物力维艰。",0,,,0
2283.jpg,"文明健康
文明分类
有你+有我
干垃圾
湿垃圾
可回收垃圾
有害垃圾
其他垃圾",1,人,自然景色,1
2284.jpg,当你买马戏团的票时，想想他们,1,文字,稻谷,1
2285.jpg,"格上理财
同样的播种，
不一样收获！
大额投资，就上格上理财网。
400-080-5828 www.licai.com
地址：北京市朝阳区惠新里甲240号通联大厦一层",1,山,微笑,0
2286.jpg,我的年度故事 2016,0,,,1
2287.jpg,"用「微信」扫一扫
浏览作者「wzstar」更多作品",0,,,1
2288.jpg,低碳生活势在必行,1,鞋子,人,0
2289.jpg,来呀！！请保管好您的随身物品老司机带你飞和你的男朋友“特别能吃苦”这五个字我只能做到前面四个！老板常来哦~谢绝自带酒水不吃饱哪有力气减肥!!!买就送：复古麻绳 + 钉的挂钩,1,祛斑,草莓,0
2290.jpg,拒绝酒驾 酒后驾车危险,0,,,0
2291.jpg,"全国安全
全国交通安全日
拒绝危险驾驶/安全文明出行",0,,,1
2292.jpg,"“抢护大象 重任在肩，”
拒绝象牙制品 保护大象
每年大约有25,000头非洲象因人类的象牙需求而惨遭盗猎，近十年来大象的数量已减少了62%。为保护大象，请拒绝购买和使用象牙制品。
请坚决对象牙及象牙制品说：不！",0,,,0
2293.jpg,爱心献血公益相伴,0,,,1
2294.jpg,保护野生动物没有买卖就没有杀害是人类的好朋友,0,,,1
2295.jpg,"保护环境
地球是我们共同的家，它无私地把自己宝贵的资源奉献给人类，然而人类在索取地球资源的同时，却肆无忌惮地破坏地球的生态环境。
保护环境 从我们身边做起",1,地球,旱土,0
2296.jpg,"禁烟
禁止吸烟
燃烧的是香烟
消耗的是生命
世界无烟日
世界无烟日",1,动物,折纸,0
2297.jpg,节约用水 你我做起,1,行为,爱心,1
2298.jpg,"配套完善到 逆天了
服务好到 没朋友
交通便利到 违反广告法
价格优惠到 不让说
现房发售
户型好到 说不清",1,灯泡,建筑,1
2299.jpg,"今天不节水
明天无泪流
水是生命之源
请珍惜每一滴水
节约每滴水
造福全人类",0,,,1
2300.jpg,让森林走进城市让城市拥抱森林,0,,,0
2301.jpg,"保护动物
珍惜野生动物，维护生态家园
动物是我们人类的好朋友，所以，我们不能伤害它们，
我们应该保护动物，特别是野生动物，我们保护野生动物，
也就是在保护我们赖以生存的家园，同时动物对人类也会很友好。",0,,,0
2302.jpg,"企业名称
拒绝酒驾
安全出行
生命无价
酒后禁驾
珍爱生命
拒绝酒驾
温馨提示
酒后开车您悠悠
老婆孩子心忧忧",0,,,0
2303.jpg,"低碳生活 文明出行 绿色·节能·低碳·环保 携手低碳生活 共创绿色家园
低碳生活 文明出行 绿色·节能·低碳·环保 携手低碳生活 共创绿色家园",0,,,0
2304.jpg,"带着时尚和梦想远行
旅行·梦想家",0,,,0
2305.jpg,"文明道德
文明
文明道德 缺“一”不可",1,文字,手指,1
2306.jpg,"新标杆
廉洁，是任职后面对自己定下的第一标准
批准",0,,,1
2307.jpg,绿色生活 从节约每一滴水每一度电开始,0,,,0
2308.jpg,"图说 我们的价值观
河南舞阳 樊小敏作
祖国和谐
家家安宁
友诚敬爱法公平自和文民富 善信业国治正等由谐明主强
中宣部宣教局 中国文明网",0,,,0
2309.jpg,节能减排 节能减排，循环利用一切可再生资源,1,瓶子,萝卜,0
2310.jpg,"洽洽
享受世界的中国瓜子
瓜子里的爱情观
葵珍完美型
(处女座的)
爱情容不得半点瑕疵。
无缺不难，难得有你
我是处女座。
洽洽 葵珍",0,,,1
2311.jpg,"三分钟
导演 陈可辛
用 iPhone X 拍摄",0,,,1
2312.jpg,低碳生活小窍门之日常生活,0,,,1
2313.jpg,依法推广使用安全套有效预防性病艾滋病,0,,,1
2314.jpg,低碳生活从点滴做起 岐山融媒 在岐沟,0,,,0
2315.jpg,"天津日报
公益广告
2010年12月13日 星期一 农历庚寅年十一月初八 8 版
低碳生活 从我做起
中宣部宣教局 中国文明网",1,人,手,1
2316.jpg,"低碳生活，你我他
保护将要逝去的绿洲",1,水,生命,1
2317.jpg,珍爱生命请勿酒驾,0,,,1
2318.jpg,"你我共同携手，共建文明和和谐城市
为下一代留下一片美好的蓝天",0,,,0
2319.jpg,"节能---珍惜资源
减排---爱护环境
降耗---从你我做起
----创造生态企业",1,干涸,土壤,-1
2320.jpg,烤面筋1元串 你是风儿我是沙 吃串鸡爪不再回家.,0,,,1
2321.jpg,人人播撒绿色爱处处享受环境美宣化区居民城市生活垃圾处理费捆绑收费办法全面推行,1,行为,钟表,0
2322.jpg,"环境安全生活
低碳生活 低碳
提倡使用新能源
绣出绿色新世界",0,,,1
2323.jpg,一品云端・创意策划,0,,,1
2324.jpg,"请用领养代替购买
可以不爱，请不要伤害
微信号: hnapa-cs
我只是想要个温暖的怀抱
BY: YUKKI ASUNA
长沙市小动物保护协会",1,防护罩,胶囊,1
2325.jpg,"绿色出行
低碳生活
节约能源 / 从我做起 / 选择低碳 / 绿色相伴
长治日报全媒体公益广告",0,,,1
2326.jpg,世界水日,1,父母,耳机,0
2327.jpg,"立明 健康
有你有我
立明之吉
公莅之席",1,鲸鱼,线条,1
2328.jpg,轮台,0,,,1
2329.jpg,"生态唐山
带你感受生态唐山
创森林城市
享生态唐山
唐山",1,地球,人,1
2330.jpg,"节约用纸
节约粮食
节约用水
节约用电
君子以俭德辟难。《周易》
一丝一缕 恒念物力维艰",1,蜗牛,餐盘,1
2331.jpg,绿水青山就是金山银山 绿水堡峰是金山银山 爱护环境 人人有责 环境保护就是指人类为解决现实或潜在的环境问题，协调人类与环境的关系，保障经济社会的可持续发展而采取的各种行动的总称。,0,,,0
2332.jpg,"节约粮食
谁知盘中餐
粒粒皆辛苦
临安区融媒体中心 宣",0,,,0
2333.jpg,讲文明树新风 公益广告 无烟社会 熄灭香烟 点燃文明 自治区文明办 宣 广西文明网,1,手指,树木,1
2334.jpg,敢想敢突破,0,,,0
2335.jpg,"轻松美白祛斑
雀斑美白
咨询热线: 4006-808-050
打造中国普通老百姓的美容养生平台
微信扫一扫获取精致礼品一份",0,,,0
2336.jpg,绿色出行 低碳生活 节能减排 低碳出行,0,,,0
2337.jpg,"节约用
一滴清水
一片绿地
一个地球
水是生命之源
请君节约用水",0,,,0
2338.jpg,"汉堡王广告
吃汉堡吃的嘴都裂开了，看来汉堡真的太大了！",0,,,0
2339.jpg,"低碳生活 健康你我
保/护/地/球 人/人/有/责
同呼吸 共命运 让我们一起呵护它",0,,,0
2340.jpg,爱无限 绿无边,1,纸,森林,1
2341.jpg,"地球的生命。请保护水。
保护水资源",0,,,1
2342.jpg,会否有一天，孩子们只有这样才能知道它们的样子？,1,奶粉,工厂,0
2343.jpg,身体会有缺陷 心灵没有距离,1,灯泡,草坪,1
2344.jpg,"“讲文明 树新风”公益广告
低碳
节能我行动 低碳新生活
携手节能低碳 共建碧水蓝天
石嘴山市文明办 石嘴山市新闻传媒中心宣",0,,,0
2345.jpg,拒  绝  浪  费 人  人  有  责 节约 粮食 春种一粒栗，秋收万颗子。四海无闲田，农夫犹饿死。 节约  粒粒  杜绝 粮食  辛苦  浪费 拒  绝  浪  费 人人有责 粒米虽小你别扔，勤俭节约留美名。,1,酒,自然景色,1
2346.jpg,看起来好像调头了不没有这是轨道纠偏是标准流程我以前在海军待过,0,,,0
2347.jpg,百家号/得得电影,1,充电,咖啡,1
2348.jpg,众图网,0,,,0
2349.jpg,"XX市消防大队
珍惜生命
禁止酒驾
酒后不稳 珍爱生命",1,灯芯,树木,1
2350.jpg,通风透气晒阳光,0,,,1
2351.jpg,一言之美，贵于千金。 诺 中宣部宣教局 中国文明网,1,树木,灯泡,1
2352.jpg,"【厉行节约反对浪费】
一粒粮食饱含滴滴汗水
一张餐桌传承优良品德
徐州市文明办 宣",0,,,1
2353.jpg,保护动物从我做起构建和谐地球做和谐一家人,1,灯泡,城市,1
2354.jpg,新媒体时代的IMC (简化) 自媒体 新浪微博 科技博客 官方消息 门户网站 报纸、杂志、行业媒体 不同阶段的传播重点 模拟内部爆料；舆论领袖发声，为行业提供不完整的信息。 业内展开讨论，各种意见交锋，对趋势做出判断，为舆论跟随者提供意见。 提供完整的，正式的信息。陈述利益点。 号召参与 深度说明：为决策提供最后支持 不同阶段的受众人群 消息人士 媒体记者 产品经理 运营总监 传统管理层收到信息，并通过与团队讨论验证信息 为团队制造共同决策点。,1,猎豹,衣服,1
2355.jpg,— “盘” 在手 天下我有,0,,,0
2356.jpg,"天地粮心，珍惜莫蚀。
从我做起
从身边做起
从现在做起
谁知盘中餐
粒粒皆辛苦
请爱惜我们的粮食，杜绝浪费...",1,盘子,人,1
2357.jpg,"禮
人无礼不立
事无礼不成
国无礼不宁
文明礼仪",1,树木,灯泡,1
2358.jpg,"节约用水
关“住”点滴
节约用水
保护家园
成为地球上最后一滴水
惜水 爱水 节水
从我做起
节约用水
从小爱惜水，从我做起
从我做起，从小做起
节约用水
珍惜生命
水是生命之源
珍惜每一滴水，从我做起
珍惜点滴，从我做起",0,,,0
2359.jpg,"绿色出行 低碳生活
绿色出行 安全环保",1,慈母心,豆腐,0
2360.jpg,"14 款新中式古典场景模版
PSD格式
C4D渲染文件",1,广告牌,锅,0
2361.jpg,"家和万事兴
携手心连心
幸福一家人",1,水,人,1
2362.jpg,流淌的 除了水 还有 生命,0,,,0
2363.jpg,低碳生活从我做起。,0,,,1
2364.jpg,"创业计划书
创业计划/策划方案/商业规划/市场分析
项目简介
市场分析
实施计划
阶段计划",1,地球,苹果,1
2365.jpg,是生机？是干涸？爱护水源保护环境齐协力饱览家园地球一小时节约从心倡绿敬绿献绿色培基国徽彩,1,文字,车辙印,0
2366.jpg,畅想绿色生活 创造美好家园 保护地球 节能减排 从我做起,1,酒杯,心率,0
2367.jpg,文明，永不停止！,0,,,0
2368.jpg,珍爱生命 · 人人有责,1,自行车,绿叶,1
2369.jpg,"节能减排 低碳生活
爱我家园 共护地球
避垃妥废
免圾善料
浪减分再
费量类生",1,书,绿叶,1
2370.jpg,知乎用户,1,纸张,树木,1
2371.jpg,节能减排保护环境大爱世界大爱全人类,0,,,1
2372.jpg,"这么近 那么远
放下平板，
多陪陪父母！
构建家庭生活新风尚",1,疫苗,针,1
2373.jpg,"让所有动物都能在星空下行走
保护动物是每个人的责任
没有杀害
没有损坏
保护动物人人有责 不可捕杀濒临动物及国家保护动物
让所有动物在星空下行走",1,餐盘,耕种,1
2374.jpg,节能减排 低碳生活 爱我家园 共护地球 爱护资源谢谢你我！ 节约就是创造价值 节省就是赢利 谢谢,1,城市,魔方,0
2375.jpg,"节约用电
安全用电
远离高压电线，安全用电 / 人人有责 / 确保人身设备安全
(为个人设备投保/ 安全使用)

电的用途虽广泛，
可是它还有缺陷，
缠缠危险不安全，
可说事优劣各半。",1,灯泡,生活,1
2376.jpg,"光盘在行动
吃“背”不完回家",0,,,1
2377.jpg,大暑 节气 大暑是炎热的顶峰，自然也是凉爽的开始。,0,,,0
2378.jpg,文明餐桌行动文明用餐 节俭惜福不剩饭 不剩菜光盘 行动光盘行动，从我做起。,1,文字,树叶,1
2379.jpg,"“讲文明 树新风” 公益广告
关爱 未成年人
就是关爱未来",0,,,1
2380.jpg,我的三体章北海传独家出品制作三体宇宙原作者刘慈欣独家首播平台bilibili,0,,,0
2381.jpg,春节前保姆全部返乡,1,灯泡,地球,1
2382.jpg,觅知网,1,文字,风筝,1
2383.jpg,摄图网,1,人,企鹅,1
2384.jpg,尊重大自然的和谐平衡发展 禁止出售野生动物 行动起来！！ 禁止捕获 野生动物 禁止出售野生动物 不要杀戮 不要捕获 禁 止 贩 卖 野 生 动 物,0,,,0
2385.jpg,"容易让客户记住的艺名
(容易让客户记住的艺名李姓）",0,,,1
2386.jpg,"我们保护的不仅仅是森林
我们保护的不仅仅是森林",1,地球,自然景色,1
2387.jpg,,1,腿,红色色块,1
2388.jpg,惠氏 S-26 铂臻 3 主要牧场离工厂不足50km 新鲜营养，迅速锁住 瑞士智造 惠氏 S-26 铂臻 3 含有神经鞘磷脂 源自优质乳清蛋白粉 瑞士智造,1,点赞,手势,1
2389.jpg,"节约用电
健康环境—共同创造",1,手铐,轮胎,1
2390.jpg,保护野生动物人与自然共存不要让我们的孩子只能在博物馆里才见到今天的动物,0,,,0
2391.jpg,"端午佳节，祝福安康。
一杯茅台，品味“粽”情。",1,水,树苗,1
2392.jpg,大赛,1,灯泡,树木,-1
2393.jpg,"超值炭烧咖啡, 麦卡菲.",1,树苗,水,1
2394.jpg,"文明餐桌公约
排队等候 不插队
言语文明 不粗鲁
安静就餐 不喧闹
残渣入盘 不乱吐
珍惜食物 不浪费
注意营养 不暴食",1,爱心,树叶,1
2395.jpg,低碳 环保 节能 保护环境从我们做起！,1,人,绿叶,1
2396.jpg,世界粮食日,1,人,动物,1
2397.jpg,"节能减排
同呼吸 共命运 让我们一起呵护它",0,,,1
2398.jpg,"城市，让生活更美好 文明，让城市更美丽
文明出行
搀扶老人
孝敬父母
保护环境
——讲文明树新风公益广告——
庆云发布",1,环保,叶子,1
2399.jpg,公共机构节能全国节能宣传周绿色消费节能环保,1,水箱,地球,1
2400.jpg,"由于滥捕滥杀
全非洲的猎豹只有9000-12000头
大约10%的猎豹是生活在圈养状态
目前印度、苏联中亚等地已绝灭
中国目前未发现野生的猎豹
如果
......
没有买卖 就没有杀害!",0,,,1
2401.jpg,我承诺不酒驾喝酒不开车开车不喝酒平安回家咚咚幼儿园,0,,,1
2402.jpg,"全部吃光
脸上 有光
一个体面的人不会浪费食物",0,,,1
2403.jpg,点亮公益的灯用心点燃希望让爱撒播人间,0,,,0
2404.jpg,闽 东北网,0,,,1
2405.jpg,"慈母心，豆腐心。
——中华豆腐
鱼",1,酒,道路,0
2406.jpg,"声望
Omega
坚固的手柄
这是一个常见的消费者抱怨，手柄是任何炊具中最先分开的东西。为了解决这个问题，TTK Prestige推出了Omega系列手柄坚固的不粘炊具。为了传达这一点，在W的班加罗尔安装了一个创新的围板。事实上，围板煎锅实际上放在了把手上。",0,,,0
2407.jpg,请节约用水,1,知识,书籍,1
2408.jpg,"进店挑选更多相关海报
多种材质、尺寸、画面可选
香醇咖啡
舒适·生活·咖啡
焦糖玛奇朵
咖啡美味时光
满足你挑剔的味觉
从一杯咖啡开始
现磨咖啡
挥别速溶时代
现磨的好
品质咖啡懂生活
卡布奇诺咖啡",1,企鹅,白纸,1
2409.jpg,"节约能源
你我做起
当别人还在考虑怎样去影响世界的时候，
我们已经开始考虑如何减少对世界的影响。",0,,,1
2410.jpg,节能减排低碳生活爱我家园共护地球地球资源可不是苹果吃掉了就没有了,1,捕杀,血,-1
